DateKey,Sales Date,Month,Day,Year,MonthName,DayofWeek,WeekendorWeekday,WeeKNumber,Quarter,YearMonth,YearQuarter,YearWeekNumber,YearWeekdayOrWeekend,YearDayOfWeek
07032018,7/3/2018,7,3,2018,July,Tuesday,Weekday,27,Quarter 3,2018-July,2018-Quarter 3,2018-27,2018-Weekday,2018-Tuesday
07042018,7/4/2018,7,4,2018,July,Wednesday,Weekday,27,Quarter 3,2018-July,2018-Quarter 3,2018-27,2018-Weekday,2018-Wednesday
07052018,7/5/2018,7,5,2018,July,Thursday,Weekday,27,Quarter 3,2018-July,2018-Quarter 3,2018-27,2018-Weekday,2018-Thursday
07062018,7/6/2018,7,6,2018,July,Friday,Weekday,27,Quarter 3,2018-July,2018-Quarter 3,2018-27,2018-Weekday,2018-Friday
07072018,7/7/2018,7,7,2018,July,Saturday,Weekend,27,Quarter 3,2018-July,2018-Quarter 3,2018-27,2018-Weekend,2018-Saturday
07082018,7/8/2018,7,8,2018,July,Sunday,Weekend,28,Quarter 3,2018-July,2018-Quarter 3,2018-28,2018-Weekend,2018-Sunday
07092018,7/9/2018,7,9,2018,July,Monday,Weekday,28,Quarter 3,2018-July,2018-Quarter 3,2018-28,2018-Weekday,2018-Monday
07102018,7/10/2018,7,10,2018,July,Tuesday,Weekday,28,Quarter 3,2018-July,2018-Quarter 3,2018-28,2018-Weekday,2018-Tuesday
07112018,7/11/2018,7,11,2018,July,Wednesday,Weekday,28,Quarter 3,2018-July,2018-Quarter 3,2018-28,2018-Weekday,2018-Wednesday
07122018,7/12/2018,7,12,2018,July,Thursday,Weekday,28,Quarter 3,2018-July,2018-Quarter 3,2018-28,2018-Weekday,2018-Thursday
07132018,7/13/2018,7,13,2018,July,Friday,Weekday,28,Quarter 3,2018-July,2018-Quarter 3,2018-28,2018-Weekday,2018-Friday
07142018,7/14/2018,7,14,2018,July,Saturday,Weekend,28,Quarter 3,2018-July,2018-Quarter 3,2018-28,2018-Weekend,2018-Saturday
07152018,7/15/2018,7,15,2018,July,Sunday,Weekend,29,Quarter 3,2018-July,2018-Quarter 3,2018-29,2018-Weekend,2018-Sunday
07162018,7/16/2018,7,16,2018,July,Monday,Weekday,29,Quarter 3,2018-July,2018-Quarter 3,2018-29,2018-Weekday,2018-Monday
07172018,7/17/2018,7,17,2018,July,Tuesday,Weekday,29,Quarter 3,2018-July,2018-Quarter 3,2018-29,2018-Weekday,2018-Tuesday
07182018,7/18/2018,7,18,2018,July,Wednesday,Weekday,29,Quarter 3,2018-July,2018-Quarter 3,2018-29,2018-Weekday,2018-Wednesday
07192018,7/19/2018,7,19,2018,July,Thursday,Weekday,29,Quarter 3,2018-July,2018-Quarter 3,2018-29,2018-Weekday,2018-Thursday
07202018,7/20/2018,7,20,2018,July,Friday,Weekday,29,Quarter 3,2018-July,2018-Quarter 3,2018-29,2018-Weekday,2018-Friday
07212018,7/21/2018,7,21,2018,July,Saturday,Weekend,29,Quarter 3,2018-July,2018-Quarter 3,2018-29,2018-Weekend,2018-Saturday
07222018,7/22/2018,7,22,2018,July,Sunday,Weekend,30,Quarter 3,2018-July,2018-Quarter 3,2018-30,2018-Weekend,2018-Sunday
07232018,7/23/2018,7,23,2018,July,Monday,Weekday,30,Quarter 3,2018-July,2018-Quarter 3,2018-30,2018-Weekday,2018-Monday
07242018,7/24/2018,7,24,2018,July,Tuesday,Weekday,30,Quarter 3,2018-July,2018-Quarter 3,2018-30,2018-Weekday,2018-Tuesday
07252018,7/25/2018,7,25,2018,July,Wednesday,Weekday,30,Quarter 3,2018-July,2018-Quarter 3,2018-30,2018-Weekday,2018-Wednesday
07262018,7/26/2018,7,26,2018,July,Thursday,Weekday,30,Quarter 3,2018-July,2018-Quarter 3,2018-30,2018-Weekday,2018-Thursday
07272018,7/27/2018,7,27,2018,July,Friday,Weekday,30,Quarter 3,2018-July,2018-Quarter 3,2018-30,2018-Weekday,2018-Friday
07282018,7/28/2018,7,28,2018,July,Saturday,Weekend,30,Quarter 3,2018-July,2018-Quarter 3,2018-30,2018-Weekend,2018-Saturday
07292018,7/29/2018,7,29,2018,July,Sunday,Weekend,31,Quarter 3,2018-July,2018-Quarter 3,2018-31,2018-Weekend,2018-Sunday
07302018,7/30/2018,7,30,2018,July,Monday,Weekday,31,Quarter 3,2018-July,2018-Quarter 3,2018-31,2018-Weekday,2018-Monday
07312018,7/31/2018,7,31,2018,July,Tuesday,Weekday,31,Quarter 3,2018-July,2018-Quarter 3,2018-31,2018-Weekday,2018-Tuesday
08012018,8/1/2018,8,1,2018,August,Wednesday,Weekday,31,Quarter 3,2018-August,2018-Quarter 3,2018-31,2018-Weekday,2018-Wednesday
08022018,8/2/2018,8,2,2018,August,Thursday,Weekday,31,Quarter 3,2018-August,2018-Quarter 3,2018-31,2018-Weekday,2018-Thursday
08032018,8/3/2018,8,3,2018,August,Friday,Weekday,31,Quarter 3,2018-August,2018-Quarter 3,2018-31,2018-Weekday,2018-Friday
08042018,8/4/2018,8,4,2018,August,Saturday,Weekend,31,Quarter 3,2018-August,2018-Quarter 3,2018-31,2018-Weekend,2018-Saturday
08052018,8/5/2018,8,5,2018,August,Sunday,Weekend,32,Quarter 3,2018-August,2018-Quarter 3,2018-32,2018-Weekend,2018-Sunday
08062018,8/6/2018,8,6,2018,August,Monday,Weekday,32,Quarter 3,2018-August,2018-Quarter 3,2018-32,2018-Weekday,2018-Monday
08072018,8/7/2018,8,7,2018,August,Tuesday,Weekday,32,Quarter 3,2018-August,2018-Quarter 3,2018-32,2018-Weekday,2018-Tuesday
08082018,8/8/2018,8,8,2018,August,Wednesday,Weekday,32,Quarter 3,2018-August,2018-Quarter 3,2018-32,2018-Weekday,2018-Wednesday
08092018,8/9/2018,8,9,2018,August,Thursday,Weekday,32,Quarter 3,2018-August,2018-Quarter 3,2018-32,2018-Weekday,2018-Thursday
08102018,8/10/2018,8,10,2018,August,Friday,Weekday,32,Quarter 3,2018-August,2018-Quarter 3,2018-32,2018-Weekday,2018-Friday
08112018,8/11/2018,8,11,2018,August,Saturday,Weekend,32,Quarter 3,2018-August,2018-Quarter 3,2018-32,2018-Weekend,2018-Saturday
08122018,8/12/2018,8,12,2018,August,Sunday,Weekend,33,Quarter 3,2018-August,2018-Quarter 3,2018-33,2018-Weekend,2018-Sunday
08132018,8/13/2018,8,13,2018,August,Monday,Weekday,33,Quarter 3,2018-August,2018-Quarter 3,2018-33,2018-Weekday,2018-Monday
08142018,8/14/2018,8,14,2018,August,Tuesday,Weekday,33,Quarter 3,2018-August,2018-Quarter 3,2018-33,2018-Weekday,2018-Tuesday
08152018,8/15/2018,8,15,2018,August,Wednesday,Weekday,33,Quarter 3,2018-August,2018-Quarter 3,2018-33,2018-Weekday,2018-Wednesday
08162018,8/16/2018,8,16,2018,August,Thursday,Weekday,33,Quarter 3,2018-August,2018-Quarter 3,2018-33,2018-Weekday,2018-Thursday
08172018,8/17/2018,8,17,2018,August,Friday,Weekday,33,Quarter 3,2018-August,2018-Quarter 3,2018-33,2018-Weekday,2018-Friday
08182018,8/18/2018,8,18,2018,August,Saturday,Weekend,33,Quarter 3,2018-August,2018-Quarter 3,2018-33,2018-Weekend,2018-Saturday
08192018,8/19/2018,8,19,2018,August,Sunday,Weekend,34,Quarter 3,2018-August,2018-Quarter 3,2018-34,2018-Weekend,2018-Sunday
08202018,8/20/2018,8,20,2018,August,Monday,Weekday,34,Quarter 3,2018-August,2018-Quarter 3,2018-34,2018-Weekday,2018-Monday
08212018,8/21/2018,8,21,2018,August,Tuesday,Weekday,34,Quarter 3,2018-August,2018-Quarter 3,2018-34,2018-Weekday,2018-Tuesday
08222018,8/22/2018,8,22,2018,August,Wednesday,Weekday,34,Quarter 3,2018-August,2018-Quarter 3,2018-34,2018-Weekday,2018-Wednesday
08232018,8/23/2018,8,23,2018,August,Thursday,Weekday,34,Quarter 3,2018-August,2018-Quarter 3,2018-34,2018-Weekday,2018-Thursday
08242018,8/24/2018,8,24,2018,August,Friday,Weekday,34,Quarter 3,2018-August,2018-Quarter 3,2018-34,2018-Weekday,2018-Friday
08252018,8/25/2018,8,25,2018,August,Saturday,Weekend,34,Quarter 3,2018-August,2018-Quarter 3,2018-34,2018-Weekend,2018-Saturday
08262018,8/26/2018,8,26,2018,August,Sunday,Weekend,35,Quarter 3,2018-August,2018-Quarter 3,2018-35,2018-Weekend,2018-Sunday
08272018,8/27/2018,8,27,2018,August,Monday,Weekday,35,Quarter 3,2018-August,2018-Quarter 3,2018-35,2018-Weekday,2018-Monday
08282018,8/28/2018,8,28,2018,August,Tuesday,Weekday,35,Quarter 3,2018-August,2018-Quarter 3,2018-35,2018-Weekday,2018-Tuesday
08292018,8/29/2018,8,29,2018,August,Wednesday,Weekday,35,Quarter 3,2018-August,2018-Quarter 3,2018-35,2018-Weekday,2018-Wednesday
08302018,8/30/2018,8,30,2018,August,Thursday,Weekday,35,Quarter 3,2018-August,2018-Quarter 3,2018-35,2018-Weekday,2018-Thursday
08312018,8/31/2018,8,31,2018,August,Friday,Weekday,35,Quarter 3,2018-August,2018-Quarter 3,2018-35,2018-Weekday,2018-Friday
09012018,9/1/2018,9,1,2018,September,Saturday,Weekend,35,Quarter 3,2018-September,2018-Quarter 3,2018-35,2018-Weekend,2018-Saturday
09022018,9/2/2018,9,2,2018,September,Sunday,Weekend,36,Quarter 3,2018-September,2018-Quarter 3,2018-36,2018-Weekend,2018-Sunday
09032018,9/3/2018,9,3,2018,September,Monday,Weekday,36,Quarter 3,2018-September,2018-Quarter 3,2018-36,2018-Weekday,2018-Monday
09042018,9/4/2018,9,4,2018,September,Tuesday,Weekday,36,Quarter 3,2018-September,2018-Quarter 3,2018-36,2018-Weekday,2018-Tuesday
09052018,9/5/2018,9,5,2018,September,Wednesday,Weekday,36,Quarter 3,2018-September,2018-Quarter 3,2018-36,2018-Weekday,2018-Wednesday
09062018,9/6/2018,9,6,2018,September,Thursday,Weekday,36,Quarter 3,2018-September,2018-Quarter 3,2018-36,2018-Weekday,2018-Thursday
09072018,9/7/2018,9,7,2018,September,Friday,Weekday,36,Quarter 3,2018-September,2018-Quarter 3,2018-36,2018-Weekday,2018-Friday
09082018,9/8/2018,9,8,2018,September,Saturday,Weekend,36,Quarter 3,2018-September,2018-Quarter 3,2018-36,2018-Weekend,2018-Saturday
09092018,9/9/2018,9,9,2018,September,Sunday,Weekend,37,Quarter 3,2018-September,2018-Quarter 3,2018-37,2018-Weekend,2018-Sunday
09102018,9/10/2018,9,10,2018,September,Monday,Weekday,37,Quarter 3,2018-September,2018-Quarter 3,2018-37,2018-Weekday,2018-Monday
09112018,9/11/2018,9,11,2018,September,Tuesday,Weekday,37,Quarter 3,2018-September,2018-Quarter 3,2018-37,2018-Weekday,2018-Tuesday
09122018,9/12/2018,9,12,2018,September,Wednesday,Weekday,37,Quarter 3,2018-September,2018-Quarter 3,2018-37,2018-Weekday,2018-Wednesday
09132018,9/13/2018,9,13,2018,September,Thursday,Weekday,37,Quarter 3,2018-September,2018-Quarter 3,2018-37,2018-Weekday,2018-Thursday
09142018,9/14/2018,9,14,2018,September,Friday,Weekday,37,Quarter 3,2018-September,2018-Quarter 3,2018-37,2018-Weekday,2018-Friday
09152018,9/15/2018,9,15,2018,September,Saturday,Weekend,37,Quarter 3,2018-September,2018-Quarter 3,2018-37,2018-Weekend,2018-Saturday
09162018,9/16/2018,9,16,2018,September,Sunday,Weekend,38,Quarter 3,2018-September,2018-Quarter 3,2018-38,2018-Weekend,2018-Sunday
09172018,9/17/2018,9,17,2018,September,Monday,Weekday,38,Quarter 3,2018-September,2018-Quarter 3,2018-38,2018-Weekday,2018-Monday
09182018,9/18/2018,9,18,2018,September,Tuesday,Weekday,38,Quarter 3,2018-September,2018-Quarter 3,2018-38,2018-Weekday,2018-Tuesday
09192018,9/19/2018,9,19,2018,September,Wednesday,Weekday,38,Quarter 3,2018-September,2018-Quarter 3,2018-38,2018-Weekday,2018-Wednesday
09202018,9/20/2018,9,20,2018,September,Thursday,Weekday,38,Quarter 3,2018-September,2018-Quarter 3,2018-38,2018-Weekday,2018-Thursday
09212018,9/21/2018,9,21,2018,September,Friday,Weekday,38,Quarter 3,2018-September,2018-Quarter 3,2018-38,2018-Weekday,2018-Friday
09222018,9/22/2018,9,22,2018,September,Saturday,Weekend,38,Quarter 3,2018-September,2018-Quarter 3,2018-38,2018-Weekend,2018-Saturday
09232018,9/23/2018,9,23,2018,September,Sunday,Weekend,39,Quarter 3,2018-September,2018-Quarter 3,2018-39,2018-Weekend,2018-Sunday
09242018,9/24/2018,9,24,2018,September,Monday,Weekday,39,Quarter 3,2018-September,2018-Quarter 3,2018-39,2018-Weekday,2018-Monday
09252018,9/25/2018,9,25,2018,September,Tuesday,Weekday,39,Quarter 3,2018-September,2018-Quarter 3,2018-39,2018-Weekday,2018-Tuesday
09262018,9/26/2018,9,26,2018,September,Wednesday,Weekday,39,Quarter 3,2018-September,2018-Quarter 3,2018-39,2018-Weekday,2018-Wednesday
09272018,9/27/2018,9,27,2018,September,Thursday,Weekday,39,Quarter 3,2018-September,2018-Quarter 3,2018-39,2018-Weekday,2018-Thursday
09282018,9/28/2018,9,28,2018,September,Friday,Weekday,39,Quarter 3,2018-September,2018-Quarter 3,2018-39,2018-Weekday,2018-Friday
09292018,9/29/2018,9,29,2018,September,Saturday,Weekend,39,Quarter 3,2018-September,2018-Quarter 3,2018-39,2018-Weekend,2018-Saturday
09302018,9/30/2018,9,30,2018,September,Sunday,Weekend,40,Quarter 3,2018-September,2018-Quarter 3,2018-40,2018-Weekend,2018-Sunday
10012018,10/1/2018,10,1,2018,October,Monday,Weekday,40,Quarter 4,2018-October,2018-Quarter 4,2018-40,2018-Weekday,2018-Monday
10022018,10/2/2018,10,2,2018,October,Tuesday,Weekday,40,Quarter 4,2018-October,2018-Quarter 4,2018-40,2018-Weekday,2018-Tuesday
10032018,10/3/2018,10,3,2018,October,Wednesday,Weekday,40,Quarter 4,2018-October,2018-Quarter 4,2018-40,2018-Weekday,2018-Wednesday
10042018,10/4/2018,10,4,2018,October,Thursday,Weekday,40,Quarter 4,2018-October,2018-Quarter 4,2018-40,2018-Weekday,2018-Thursday
10052018,10/5/2018,10,5,2018,October,Friday,Weekday,40,Quarter 4,2018-October,2018-Quarter 4,2018-40,2018-Weekday,2018-Friday
10062018,10/6/2018,10,6,2018,October,Saturday,Weekend,40,Quarter 4,2018-October,2018-Quarter 4,2018-40,2018-Weekend,2018-Saturday
10072018,10/7/2018,10,7,2018,October,Sunday,Weekend,41,Quarter 4,2018-October,2018-Quarter 4,2018-41,2018-Weekend,2018-Sunday
10082018,10/8/2018,10,8,2018,October,Monday,Weekday,41,Quarter 4,2018-October,2018-Quarter 4,2018-41,2018-Weekday,2018-Monday
10092018,10/9/2018,10,9,2018,October,Tuesday,Weekday,41,Quarter 4,2018-October,2018-Quarter 4,2018-41,2018-Weekday,2018-Tuesday
10102018,10/10/2018,10,10,2018,October,Wednesday,Weekday,41,Quarter 4,2018-October,2018-Quarter 4,2018-41,2018-Weekday,2018-Wednesday
10112018,10/11/2018,10,11,2018,October,Thursday,Weekday,41,Quarter 4,2018-October,2018-Quarter 4,2018-41,2018-Weekday,2018-Thursday
10122018,10/12/2018,10,12,2018,October,Friday,Weekday,41,Quarter 4,2018-October,2018-Quarter 4,2018-41,2018-Weekday,2018-Friday
10132018,10/13/2018,10,13,2018,October,Saturday,Weekend,41,Quarter 4,2018-October,2018-Quarter 4,2018-41,2018-Weekend,2018-Saturday
10142018,10/14/2018,10,14,2018,October,Sunday,Weekend,42,Quarter 4,2018-October,2018-Quarter 4,2018-42,2018-Weekend,2018-Sunday
10152018,10/15/2018,10,15,2018,October,Monday,Weekday,42,Quarter 4,2018-October,2018-Quarter 4,2018-42,2018-Weekday,2018-Monday
10162018,10/16/2018,10,16,2018,October,Tuesday,Weekday,42,Quarter 4,2018-October,2018-Quarter 4,2018-42,2018-Weekday,2018-Tuesday
10172018,10/17/2018,10,17,2018,October,Wednesday,Weekday,42,Quarter 4,2018-October,2018-Quarter 4,2018-42,2018-Weekday,2018-Wednesday
10182018,10/18/2018,10,18,2018,October,Thursday,Weekday,42,Quarter 4,2018-October,2018-Quarter 4,2018-42,2018-Weekday,2018-Thursday
10192018,10/19/2018,10,19,2018,October,Friday,Weekday,42,Quarter 4,2018-October,2018-Quarter 4,2018-42,2018-Weekday,2018-Friday
10202018,10/20/2018,10,20,2018,October,Saturday,Weekend,42,Quarter 4,2018-October,2018-Quarter 4,2018-42,2018-Weekend,2018-Saturday
10212018,10/21/2018,10,21,2018,October,Sunday,Weekend,43,Quarter 4,2018-October,2018-Quarter 4,2018-43,2018-Weekend,2018-Sunday
10222018,10/22/2018,10,22,2018,October,Monday,Weekday,43,Quarter 4,2018-October,2018-Quarter 4,2018-43,2018-Weekday,2018-Monday
10232018,10/23/2018,10,23,2018,October,Tuesday,Weekday,43,Quarter 4,2018-October,2018-Quarter 4,2018-43,2018-Weekday,2018-Tuesday
10242018,10/24/2018,10,24,2018,October,Wednesday,Weekday,43,Quarter 4,2018-October,2018-Quarter 4,2018-43,2018-Weekday,2018-Wednesday
10252018,10/25/2018,10,25,2018,October,Thursday,Weekday,43,Quarter 4,2018-October,2018-Quarter 4,2018-43,2018-Weekday,2018-Thursday
10262018,10/26/2018,10,26,2018,October,Friday,Weekday,43,Quarter 4,2018-October,2018-Quarter 4,2018-43,2018-Weekday,2018-Friday
10272018,10/27/2018,10,27,2018,October,Saturday,Weekend,43,Quarter 4,2018-October,2018-Quarter 4,2018-43,2018-Weekend,2018-Saturday
10282018,10/28/2018,10,28,2018,October,Sunday,Weekend,44,Quarter 4,2018-October,2018-Quarter 4,2018-44,2018-Weekend,2018-Sunday
10292018,10/29/2018,10,29,2018,October,Monday,Weekday,44,Quarter 4,2018-October,2018-Quarter 4,2018-44,2018-Weekday,2018-Monday
10302018,10/30/2018,10,30,2018,October,Tuesday,Weekday,44,Quarter 4,2018-October,2018-Quarter 4,2018-44,2018-Weekday,2018-Tuesday
10312018,10/31/2018,10,31,2018,October,Wednesday,Weekday,44,Quarter 4,2018-October,2018-Quarter 4,2018-44,2018-Weekday,2018-Wednesday
11012018,11/1/2018,11,1,2018,November,Thursday,Weekday,44,Quarter 4,2018-November,2018-Quarter 4,2018-44,2018-Weekday,2018-Thursday
11022018,11/2/2018,11,2,2018,November,Friday,Weekday,44,Quarter 4,2018-November,2018-Quarter 4,2018-44,2018-Weekday,2018-Friday
11032018,11/3/2018,11,3,2018,November,Saturday,Weekend,44,Quarter 4,2018-November,2018-Quarter 4,2018-44,2018-Weekend,2018-Saturday
11042018,11/4/2018,11,4,2018,November,Sunday,Weekend,45,Quarter 4,2018-November,2018-Quarter 4,2018-45,2018-Weekend,2018-Sunday
11052018,11/5/2018,11,5,2018,November,Monday,Weekday,45,Quarter 4,2018-November,2018-Quarter 4,2018-45,2018-Weekday,2018-Monday
11062018,11/6/2018,11,6,2018,November,Tuesday,Weekday,45,Quarter 4,2018-November,2018-Quarter 4,2018-45,2018-Weekday,2018-Tuesday
11072018,11/7/2018,11,7,2018,November,Wednesday,Weekday,45,Quarter 4,2018-November,2018-Quarter 4,2018-45,2018-Weekday,2018-Wednesday
11082018,11/8/2018,11,8,2018,November,Thursday,Weekday,45,Quarter 4,2018-November,2018-Quarter 4,2018-45,2018-Weekday,2018-Thursday
11092018,11/9/2018,11,9,2018,November,Friday,Weekday,45,Quarter 4,2018-November,2018-Quarter 4,2018-45,2018-Weekday,2018-Friday
11102018,11/10/2018,11,10,2018,November,Saturday,Weekend,45,Quarter 4,2018-November,2018-Quarter 4,2018-45,2018-Weekend,2018-Saturday
11112018,11/11/2018,11,11,2018,November,Sunday,Weekend,46,Quarter 4,2018-November,2018-Quarter 4,2018-46,2018-Weekend,2018-Sunday
11122018,11/12/2018,11,12,2018,November,Monday,Weekday,46,Quarter 4,2018-November,2018-Quarter 4,2018-46,2018-Weekday,2018-Monday
11132018,11/13/2018,11,13,2018,November,Tuesday,Weekday,46,Quarter 4,2018-November,2018-Quarter 4,2018-46,2018-Weekday,2018-Tuesday
11142018,11/14/2018,11,14,2018,November,Wednesday,Weekday,46,Quarter 4,2018-November,2018-Quarter 4,2018-46,2018-Weekday,2018-Wednesday
11152018,11/15/2018,11,15,2018,November,Thursday,Weekday,46,Quarter 4,2018-November,2018-Quarter 4,2018-46,2018-Weekday,2018-Thursday
11162018,11/16/2018,11,16,2018,November,Friday,Weekday,46,Quarter 4,2018-November,2018-Quarter 4,2018-46,2018-Weekday,2018-Friday
11172018,11/17/2018,11,17,2018,November,Saturday,Weekend,46,Quarter 4,2018-November,2018-Quarter 4,2018-46,2018-Weekend,2018-Saturday
11182018,11/18/2018,11,18,2018,November,Sunday,Weekend,47,Quarter 4,2018-November,2018-Quarter 4,2018-47,2018-Weekend,2018-Sunday
11192018,11/19/2018,11,19,2018,November,Monday,Weekday,47,Quarter 4,2018-November,2018-Quarter 4,2018-47,2018-Weekday,2018-Monday
11202018,11/20/2018,11,20,2018,November,Tuesday,Weekday,47,Quarter 4,2018-November,2018-Quarter 4,2018-47,2018-Weekday,2018-Tuesday
11212018,11/21/2018,11,21,2018,November,Wednesday,Weekday,47,Quarter 4,2018-November,2018-Quarter 4,2018-47,2018-Weekday,2018-Wednesday
11222018,11/22/2018,11,22,2018,November,Thursday,Weekday,47,Quarter 4,2018-November,2018-Quarter 4,2018-47,2018-Weekday,2018-Thursday
11232018,11/23/2018,11,23,2018,November,Friday,Weekday,47,Quarter 4,2018-November,2018-Quarter 4,2018-47,2018-Weekday,2018-Friday
11242018,11/24/2018,11,24,2018,November,Saturday,Weekend,47,Quarter 4,2018-November,2018-Quarter 4,2018-47,2018-Weekend,2018-Saturday
11252018,11/25/2018,11,25,2018,November,Sunday,Weekend,48,Quarter 4,2018-November,2018-Quarter 4,2018-48,2018-Weekend,2018-Sunday
11262018,11/26/2018,11,26,2018,November,Monday,Weekday,48,Quarter 4,2018-November,2018-Quarter 4,2018-48,2018-Weekday,2018-Monday
11272018,11/27/2018,11,27,2018,November,Tuesday,Weekday,48,Quarter 4,2018-November,2018-Quarter 4,2018-48,2018-Weekday,2018-Tuesday
11282018,11/28/2018,11,28,2018,November,Wednesday,Weekday,48,Quarter 4,2018-November,2018-Quarter 4,2018-48,2018-Weekday,2018-Wednesday
11292018,11/29/2018,11,29,2018,November,Thursday,Weekday,48,Quarter 4,2018-November,2018-Quarter 4,2018-48,2018-Weekday,2018-Thursday
11302018,11/30/2018,11,30,2018,November,Friday,Weekday,48,Quarter 4,2018-November,2018-Quarter 4,2018-48,2018-Weekday,2018-Friday
12012018,12/1/2018,12,1,2018,December,Saturday,Weekend,48,Quarter 4,2018-December,2018-Quarter 4,2018-48,2018-Weekend,2018-Saturday
12022018,12/2/2018,12,2,2018,December,Sunday,Weekend,49,Quarter 4,2018-December,2018-Quarter 4,2018-49,2018-Weekend,2018-Sunday
12032018,12/3/2018,12,3,2018,December,Monday,Weekday,49,Quarter 4,2018-December,2018-Quarter 4,2018-49,2018-Weekday,2018-Monday
12042018,12/4/2018,12,4,2018,December,Tuesday,Weekday,49,Quarter 4,2018-December,2018-Quarter 4,2018-49,2018-Weekday,2018-Tuesday
12052018,12/5/2018,12,5,2018,December,Wednesday,Weekday,49,Quarter 4,2018-December,2018-Quarter 4,2018-49,2018-Weekday,2018-Wednesday
12062018,12/6/2018,12,6,2018,December,Thursday,Weekday,49,Quarter 4,2018-December,2018-Quarter 4,2018-49,2018-Weekday,2018-Thursday
12072018,12/7/2018,12,7,2018,December,Friday,Weekday,49,Quarter 4,2018-December,2018-Quarter 4,2018-49,2018-Weekday,2018-Friday
12082018,12/8/2018,12,8,2018,December,Saturday,Weekend,49,Quarter 4,2018-December,2018-Quarter 4,2018-49,2018-Weekend,2018-Saturday
12092018,12/9/2018,12,9,2018,December,Sunday,Weekend,50,Quarter 4,2018-December,2018-Quarter 4,2018-50,2018-Weekend,2018-Sunday
12102018,12/10/2018,12,10,2018,December,Monday,Weekday,50,Quarter 4,2018-December,2018-Quarter 4,2018-50,2018-Weekday,2018-Monday
12112018,12/11/2018,12,11,2018,December,Tuesday,Weekday,50,Quarter 4,2018-December,2018-Quarter 4,2018-50,2018-Weekday,2018-Tuesday
12122018,12/12/2018,12,12,2018,December,Wednesday,Weekday,50,Quarter 4,2018-December,2018-Quarter 4,2018-50,2018-Weekday,2018-Wednesday
12132018,12/13/2018,12,13,2018,December,Thursday,Weekday,50,Quarter 4,2018-December,2018-Quarter 4,2018-50,2018-Weekday,2018-Thursday
12142018,12/14/2018,12,14,2018,December,Friday,Weekday,50,Quarter 4,2018-December,2018-Quarter 4,2018-50,2018-Weekday,2018-Friday
12152018,12/15/2018,12,15,2018,December,Saturday,Weekend,50,Quarter 4,2018-December,2018-Quarter 4,2018-50,2018-Weekend,2018-Saturday
12162018,12/16/2018,12,16,2018,December,Sunday,Weekend,51,Quarter 4,2018-December,2018-Quarter 4,2018-51,2018-Weekend,2018-Sunday
12172018,12/17/2018,12,17,2018,December,Monday,Weekday,51,Quarter 4,2018-December,2018-Quarter 4,2018-51,2018-Weekday,2018-Monday
12182018,12/18/2018,12,18,2018,December,Tuesday,Weekday,51,Quarter 4,2018-December,2018-Quarter 4,2018-51,2018-Weekday,2018-Tuesday
12192018,12/19/2018,12,19,2018,December,Wednesday,Weekday,51,Quarter 4,2018-December,2018-Quarter 4,2018-51,2018-Weekday,2018-Wednesday
